,Product_id,Selling_Price
0,SCHE4YSTDVPVZVXW,3655.7712387967404
1,ACCEGCATKHNRXUHW,2372.011328835618
2,NKCE6GJ5XVJDXNNZ,11413.472496199673
3,NKCEB8BK3ZXDHDHM,9264.989532252279
4,TOPEFDXSAHRNPF94,5780.458162840079
5,ACCE558KZHEPZYMG,9133.219035578531
6,ACCEAZCVAMFHDPY7,5306.659287864528
7,NKCDYNY37JPBGBVM,3004.5788432367244
8,NKCEY8KWY33FCUYD,7372.748055551476
9,RNGE4YPTQYRECV9J,4724.541016321193
10,NKCE88AHBHJZREXH,4317.760639217482
11,CLTEJ5ZZGBP4JGGE,7679.9772954287
12,WATE3NWH5FZWAMDA,7836.5132018926015
13,CAGE53FSFZVFPFHQ,2244.0018465807466
14,PCSEAKVBFFPGCHNZ,4053.1483030986733
15,WATDFFH3KJYBTYGG,7223.392506714572
16,NKCDWHFQSCHHYZMP,3120.0497096198806
17,RNGEB2PG3Q5RKDW6,3728.3775922756026
18,NKCE5UY9HHPZGGUZ,4625.453079071502
19,KTAEHETW3ZCMFMJR,4394.662428089111
20,BRAEBBYRVF9MHJHU,7511.255168217339
21,NKCEAX7HAQ2RJA3Q,10063.488656912581
22,CRTECN2RQZWBSP9W,5200.524491303397
23,WATDEWZ9UHSEHGZG,9297.47449028928
24,PTPEYW8HNV6G9YYR,3260.4398055585243
25,ACCEAMGZRRYVAHDC,5194.342249496498
26,SRTEHHXG8MUXTGPA,5999.866019051076
27,SKIE4S4NN4MHYM3Z,5133.946611224318
28,HMBE7G34YHWPWKYN,7185.973597469663
29,LLIEGTMFJBD7ZZZM,13168.189146652123
30,ACCEJGH6JVTM4CBH,1301.4791765177742
31,ACCDQDYBXJ9HZF37,9651.666034978904
32,RNGE88FRGZCXNKUG,94.97478641689395
33,NKCE7M3QNNPZDXHQ,10030.291079350893
34,VLBEGFFDP9H6WG2T,3828.8568498275326
35,TOPEAFG4YEQSH5TT,2940.9828901229503
36,WATEYAP3K2QQQWDH,5490.279688883773
37,PCSEBDFUFJWGARNX,10185.94008694755
38,SWTEGXQFZY95SKG7,5047.677156925936
39,BRAEGJFXSM9ZQ6SK,6572.802134090189
40,CAGE6FYKP34GA4GF,7397.801623807699
41,HMBEJCMH78VJF3M8,4665.610017881983
42,HIFEB7J3GSTVN5XJ,10353.934923282697
43,PBXE6ZHNGZREWWHR,4826.003000953799
44,PCSEAKVBNXFGZBKB,6820.756663043638
45,BRAEBBMQQNZ9RZWR,5790.665398639123
46,ACCEGKFCXHZZH44S,546.9297531735497
47,SHODXQRRGKZ74U9M,4628.817365913868
48,DREE2Y6DVEKVVQQS,4483.881818256562
49,PBXE8ZHHG5Y525BT,6887.224594393007
50,CTTEH9FXZHGFKUA3,7889.800632690993
51,ACCDXFZXGQTBTM6N,3892.5138293095724
52,NKCE9PFF3TT4KSQJ,7723.001136557531
53,BRAE6NZAZK77HXZK,1534.4290816514408
54,NKCE4TV42BHDP63U,3662.101855778954
55,AIREDGGD9RJPZGYW,5654.73473791972
56,PCSEDAPMHR2HNHWP,8106.401094777235
57,PACE95FMAFXHZB5C,4698.6140494639185
58,WATDG4KP445AV5XC,13157.305765514135
59,ACCE9EYRRNZYZUBG,891.8121470906208
60,ACCE8XZMAHNC8JVS,3.4891740668927014
61,SHOED5DCSTQKZCGF,4063.945747408234
62,NKCE64Z4NGBHNAY7,3908.169879977483
63,PBXE8WQTZ5GA2YYQ,1505.8209574896327
64,MUGEGZUMGYAPVSZH,4999.388601866883
65,PBXE4RB3Y3GXWPFV,375.50021634078803
66,PCSE2ZFDJJGFNHC7,316.69827473264195
67,CRTECN2QT5HKHZ8F,4992.218100052822
68,MUGEACY8Q7ZYSTN8,2133.1507572965747
69,ACCEGG9VGRMQGHRD,7224.286460275718
70,PCSE76X48PVSDDVK,1663.0212800152617
71,PBXE6677X2D6UFZZ,5839.855793387365
72,WCKEGGGD2TXHHTJC,1871.0130829747204
73,NKCE7MMGF4PPGNA6,3274.9466882607694
74,CRTECN2QYTPHK5YQ,5108.907932147188
75,OIDEJFCWMMR6JQBE,5798.140321329574
76,WATE5HFY4MJX6CHD,5567.596435027404
77,DREE4FC4TAR8M5GN,4808.3145801201135
78,HACEGPF9DZVUZBFY,8026.969790985971
79,PBXE4Q7YF5KUYJYW,11325.711986986902
80,SHIED9YEH65NSA8N,10147.477930135847
81,WATDHMQJ68MVBRFV,12916.695720496908
82,HMBEGWTFEV4TF2RH,3611.2887624542936
83,SHIE2FH7YTVDHFGT,3418.478198279362
84,CRTECN2QYRY2KWZF,4632.6846096184345
85,TSHEDJXPN4HNT2UP,6111.072536114767
86,SHOECZH5WGBZHZES,3073.1326243032217
87,NKCEDCT9MSAYG6H5,5443.437199651468
88,SOCEGGVYBTZPKXVP,4776.410834703844
89,PBXECARAQBCDSAZW,3797.2507384150886
90,CAGDU85YDHP9ZJH7,2767.870433376524
91,TCVEHSMFEGNCAGYN,5128.531467618565
92,RNGEDAPFZ2GKRUER,1349.001815846089
93,CAGDY9Q7HSNDHGFC,3927.8714504838345
94,NKCECKHYZVHBQU9F,908.7524076310128
95,NKCDQSVCRH8W73GF,6590.765113767886
96,WATD9H76RKGUUZHY,13544.279190822457
97,NKCE5HYVDQVATMKF,2405.016126989025
98,RNGE9GWMKVHGEYZG,4452.232094583789
99,SHOEAGUMMWFABHUT,3661.6906905046962
100,SWDEGZMPYQGNEBHG,5225.01337552704
101,TOPEFDXSHZPHCUAU,9092.481166141915
102,CAGDU85Y85GDJGUD,1694.662994264117
103,CAGE4BQXK3FSTRRS,3712.9449011591255
104,CAGDZVGTV3SMMMBY,5334.175839975286
105,BEOEGXRVQPCKJHYC,3891.9811134126585
106,NKCE9YFBBYBM88DR,3535.1299387029253
107,DREECZGZVWGQM23M,4526.756645225079
108,PBXECYF3YHWYG4UN,1926.8702374808163
109,WATEBG8FGBPUPKCV,5047.03633674102
110,SHIEEJG9RRDUH9XG,3609.642695937556
111,CRTECN2QXAPEWXSF,2956.0549644010553
112,BRAEE6YMSYPNCUX3,1849.3688834681352
113,WATE9MVXJXHZHEJU,3643.521221817
114,RNGDREYRQQGZAPQM,5728.8845960934605
115,CTPEGGFSNDQFAAVE,3740.078966191116
116,NKCEF2RFAPHSHZZZ,4279.010711269705
117,TOPDYAZZG5NU7ZBZ,7136.536528839491
118,PBXE7QPWMSS5XGPZ,2441.9244300240243
119,PCSECV3FHFAQ9T36,11552.494726273097
120,CRNEJB4NBT9BTM84,5299.792291801748
121,TSHEHU5RFJCTJKBV,6923.933214153945
122,DREECZJC3XBKGDZT,5538.141980558083
123,SUDEGGATGYXA9YBC,11776.454456055983
124,BRAE8WYHTVZMFFHS,5759.315426106066
125,SFFEGZBXTYFSYJQA,4428.638698072503
126,ACCEABVYXNHCT8UE,5505.1762271644775
127,BWLE6SJE9PXGV6DD,1769.8068887123477
128,NKCDYQ3RHYREHHYV,4094.82299036598
129,NKCECDCRWDMZEH2Z,3383.972976984306
130,SRTEH2F6HUZMQ6SJ,7120.460813437967
131,BRAE6KWFGZFXKPPB,3700.999237020828
132,HACEJQY5FQRZZUGM,8368.890278324825
133,CAGEYUXVF2FNARKD,3623.5603943786896
134,NKCE7M3QTHTCGVVF,4356.311845170691
135,TOPE8PBFNH9YNHFK,4959.771324500588
136,BRAEDQFRZS9QFYTQ,1997.874477023874
137,HMBEJCMMQR2JHFVP,2470.2584510258007
138,ACCDRFVG52PHVRSK,7341.114282748089
139,NKCE7MBR4QRBASDQ,3520.1788971875894
140,NKCDWBPZNZU5K2QZ,3798.0089424342955
