,Product_id,Selling_Price
0,SCHE4YSTDVPVZVXW,3400.552608810002
1,ACCEGCATKHNRXUHW,2040.2778579800006
2,NKCE6GJ5XVJDXNNZ,12047.182452269994
3,NKCEB8BK3ZXDHDHM,9965.348550670002
4,TOPEFDXSAHRNPF94,5829.198884410003
5,ACCE558KZHEPZYMG,9731.657601530003
6,ACCEAZCVAMFHDPY7,5591.360183949999
7,NKCDYNY37JPBGBVM,2639.133881310001
8,NKCEY8KWY33FCUYD,7837.949580400003
9,RNGE4YPTQYRECV9J,3867.21946046
10,NKCE88AHBHJZREXH,3875.130366729999
11,CLTEJ5ZZGBP4JGGE,8210.107518100005
12,WATE3NWH5FZWAMDA,8719.12126367
13,CAGE53FSFZVFPFHQ,1624.0107366900002
14,PCSEAKVBFFPGCHNZ,3979.375088990001
15,WATDFFH3KJYBTYGG,7486.2096731400015
16,NKCDWHFQSCHHYZMP,2767.5451621099987
17,RNGEB2PG3Q5RKDW6,3455.44000995
18,NKCE5UY9HHPZGGUZ,4455.424223349996
19,KTAEHETW3ZCMFMJR,4281.8988986
20,BRAEBBYRVF9MHJHU,7954.507526909998
21,NKCEAX7HAQ2RJA3Q,10416.026038510003
22,CRTECN2RQZWBSP9W,5095.719582929999
23,WATDEWZ9UHSEHGZG,9817.31763158
24,PTPEYW8HNV6G9YYR,2943.2781475399993
25,ACCEAMGZRRYVAHDC,5400.650566240002
26,SRTEHHXG8MUXTGPA,6147.963824459997
27,SKIE4S4NN4MHYM3Z,4372.053461330002
28,HMBE7G34YHWPWKYN,7302.964984809998
29,LLIEGTMFJBD7ZZZM,14372.97122723999
30,ACCEJGH6JVTM4CBH,894.4652136434999
31,ACCDQDYBXJ9HZF37,10470.711987870005
32,RNGE88FRGZCXNKUG,674.3108886284998
33,NKCE7M3QNNPZDXHQ,10685.120112270002
34,VLBEGFFDP9H6WG2T,3652.5711770700022
35,TOPEAFG4YEQSH5TT,2528.4715008199996
36,WATEYAP3K2QQQWDH,5226.433454170001
37,PCSEBDFUFJWGARNX,11018.42140195
38,SWTEGXQFZY95SKG7,5042.819709049998
39,BRAEGJFXSM9ZQ6SK,7310.192421559997
40,CAGE6FYKP34GA4GF,7684.678346049996
41,HMBEJCMH78VJF3M8,4625.61601089
42,HIFEB7J3GSTVN5XJ,11118.227975009993
43,PBXE6ZHNGZREWWHR,4967.8018507100005
44,PCSEAKVBNXFGZBKB,7055.08038016
45,BRAEBBMQQNZ9RZWR,5915.231064330003
46,ACCEGKFCXHZZH44S,760.4350177650002
47,SHODXQRRGKZ74U9M,4433.750361389999
48,DREE2Y6DVEKVVQQS,4530.518199420001
49,PBXE8ZHHG5Y525BT,7165.337278870005
50,CTTEH9FXZHGFKUA3,8286.971131190003
51,ACCDXFZXGQTBTM6N,3720.0928241099987
52,NKCE9PFF3TT4KSQJ,8220.66686597
53,BRAE6NZAZK77HXZK,908.9281825600004
54,NKCE4TV42BHDP63U,3475.8898863900013
55,AIREDGGD9RJPZGYW,5799.710523619999
56,PCSEDAPMHR2HNHWP,8647.855529409999
