,Product_id,Selling_Price
0,SCHE4YSTDVPVZVXW,3764.54848
1,ACCEGCATKHNRXUHW,2165.543424
2,NKCE6GJ5XVJDXNNZ,12146.889216
3,NKCEB8BK3ZXDHDHM,10162.958925
4,TOPEFDXSAHRNPF94,5935.266414
5,ACCE558KZHEPZYMG,10028.411008
6,ACCEAZCVAMFHDPY7,5488.591086
7,NKCDYNY37JPBGBVM,2623.342464
8,NKCEY8KWY33FCUYD,7822.6137
9,RNGE4YPTQYRECV9J,4670.5428
10,NKCE88AHBHJZREXH,3891.553632
11,CLTEJ5ZZGBP4JGGE,8077.5189
12,WATE3NWH5FZWAMDA,8829.381225
13,CAGE53FSFZVFPFHQ,1515.596544
14,PCSEAKVBFFPGCHNZ,4020.858275
15,WATDFFH3KJYBTYGG,7245.539856
16,NKCDWHFQSCHHYZMP,2763.7038
17,RNGEB2PG3Q5RKDW6,3587.837925
18,NKCE5UY9HHPZGGUZ,4616.9343
19,KTAEHETW3ZCMFMJR,4271.4441
20,BRAEBBYRVF9MHJHU,7692.499584
21,NKCEAX7HAQ2RJA3Q,10608.641925
22,CRTECN2RQZWBSP9W,5121.18783
23,WATDEWZ9UHSEHGZG,9820.0575
24,PTPEYW8HNV6G9YYR,2991.6621
25,ACCEAMGZRRYVAHDC,5524.027542
26,SRTEHHXG8MUXTGPA,6019.000272
27,SKIE4S4NN4MHYM3Z,5243.6043
28,HMBE7G34YHWPWKYN,7140.6819
29,LLIEGTMFJBD7ZZZM,14274.933225
30,ACCEJGH6JVTM4CBH,781.7767650000001
31,ACCDQDYBXJ9HZF37,11079.581931
32,RNGE88FRGZCXNKUG,703.5761087999999
33,NKCE7M3QNNPZDXHQ,10510.8993
34,VLBEGFFDP9H6WG2T,3695.95695
35,TOPEAFG4YEQSH5TT,2523.392256
36,WATEYAP3K2QQQWDH,5508.65385
37,PCSEBDFUFJWGARNX,11283.679296
38,SWTEGXQFZY95SKG7,5110.178304
39,BRAEGJFXSM9ZQ6SK,7038.553984
40,CAGE6FYKP34GA4GF,7680.821841
41,HMBEJCMH78VJF3M8,4660.606720000001
42,HIFEB7J3GSTVN5XJ,10726.776431999999
43,PBXE6ZHNGZREWWHR,5141.43168
44,PCSEAKVBNXFGZBKB,7034.749568000001
45,BRAEBBMQQNZ9RZWR,5784.951375
46,ACCEGKFCXHZZH44S,799.5092175
47,SHODXQRRGKZ74U9M,4450.87104
48,DREE2Y6DVEKVVQQS,4457.720960000001
49,PBXE8ZHHG5Y525BT,7205.669361
50,CTTEH9FXZHGFKUA3,8348.9571
51,ACCDXFZXGQTBTM6N,3766.22085
52,NKCE9PFF3TT4KSQJ,8283.6963
53,BRAE6NZAZK77HXZK,944.8659
54,NKCE4TV42BHDP63U,3517.378227
55,AIREDGGD9RJPZGYW,5878.9059
56,PCSEDAPMHR2HNHWP,8979.096
57,PACE95FMAFXHZB5C,4660.253928
58,WATDG4KP445AV5XC,13744.268999999998
59,ACCE9EYRRNZYZUBG,519.172335
60,ACCE8XZMAHNC8JVS,685.770624
61,SHOED5DCSTQKZCGF,3841.118496
62,NKCE64Z4NGBHNAY7,3587.837925
63,PBXE8WQTZ5GA2YYQ,677.922201
64,MUGEGZUMGYAPVSZH,4556.7343359999995
65,PBXE4RB3Y3GXWPFV,730.5141375
66,PCSE2ZFDJJGFNHC7,731.1126375
67,CRTECN2QT5HKHZ8F,4832.336718
68,MUGEACY8Q7ZYSTN8,1529.527032
69,ACCEGG9VGRMQGHRD,8058.10425
70,PCSE76X48PVSDDVK,1079.9219970000001
71,PBXE6677X2D6UFZZ,5888.2329
72,WCKEGGGD2TXHHTJC,306.095625
73,NKCE7MMGF4PPGNA6,2728.232325
74,CRTECN2QYTPHK5YQ,5128.64625
75,OIDEJFCWMMR6JQBE,5713.818561
76,WATE5HFY4MJX6CHD,5508.65385
77,DREE4FC4TAR8M5GN,1247.5167935999998
78,HACEGPF9DZVUZBFY,8075.563488
79,PBXE4Q7YF5KUYJYW,11526.1047
80,SHIED9YEH65NSA8N,10311.977984000001
81,WATDHMQJ68MVBRFV,14274.933225
82,HMBEGWTFEV4TF2RH,3468.2175
83,SHIE2FH7YTVDHFGT,3338.476119
84,CRTECN2QYRY2KWZF,4469.4594560000005
85,TSHEDJXPN4HNT2UP,6384.29925
86,SHOECZH5WGBZHZES,2677.2768
87,NKCEDCT9MSAYG6H5,5405.3307
88,SOCEGGVYBTZPKXVP,4966.132032
89,PBXECARAQBCDSAZW,3336.660096
90,CAGDU85YDHP9ZJH7,2524.44753
91,TCVEHSMFEGNCAGYN,4891.92704
92,RNGEDAPFZ2GKRUER,850.9226880000001
93,CAGDY9Q7HSNDHGFC,3948.1497
94,NKCECKHYZVHBQU9F,524.4027075
95,NKCDQSVCRH8W73GF,6902.669312000001
96,WATD9H76RKGUUZHY,14780.605875
97,NKCE5HYVDQVATMKF,1946.8697760000002
98,RNGE9GWMKVHGEYZG,4426.0973460000005
99,SHOEAGUMMWFABHUT,3413.145168
100,SWDEGZMPYQGNEBHG,5140.061712
101,TOPEFDXSHZPHCUAU,9353.008875
102,CAGDU85Y85GDJGUD,1156.0527
103,CAGE4BQXK3FSTRRS,3398.499504
104,CAGDZVGTV3SMMMBY,5415.1881
105,BEOEGXRVQPCKJHYC,3780.834225
106,NKCE9YFBBYBM88DR,3160.31615
107,DREECZGZVWGQM23M,4197.023325
108,PBXECYF3YHWYG4UN,335.3735616
109,WATEBG8FGBPUPKCV,5295.917808
110,SHIEEJG9RRDUH9XG,3523.056768
111,CRTECN2QXAPEWXSF,2977.9312640000003
112,BRAEE6YMSYPNCUX3,1275.322455
113,WATE9MVXJXHZHEJU,3546.188208
114,RNGDREYRQQGZAPQM,6003.917424
115,CTPEGGFSNDQFAAVE,3508.729092
116,NKCEF2RFAPHSHZZZ,4473.505152000001
117,TOPDYAZZG5NU7ZBZ,7324.378175
118,PBXE7QPWMSS5XGPZ,259.5065088
119,PCSECV3FHFAQ9T36,12406.099536
120,CRNEJB4NBT9BTM84,5409.2412
121,TSHEHU5RFJCTJKBV,6966.6696
